time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
0.2862,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.004000,0.000000,-0.006000,0.007000,0.001000,-0.003000,-0.144112,-0.725287,-0.880031,0.005751,-0.549186,-0.000958
0.2894,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,-0.001000,0.007000,0.001000,-0.003000,-0.129938,-0.725287,-0.872944,0.005751,-0.549186,-0.000958
0.2914,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,-0.001000,-0.017000,0.000000,0.019000,-0.129938,-0.725287,-0.872944,0.013418,-0.545352,-0.011501
0.2936,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,-0.001000,-0.017000,0.000000,0.019000,-0.129938,-0.725287,-0.872944,0.013418,-0.545352,-0.011501
0.2956,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.000000,-0.001000,-0.011000,0.005000,0.019000,-0.144112,-0.725287,-0.872944,0.012460,-0.540560,-0.011501
0.2978,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.000000,-0.001000,-0.011000,0.005000,0.019000,-0.144112,-0.725287,-0.872944,0.012460,-0.540560,-0.011501
0.2999,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.000000,-0.002000,-0.011000,-0.001000,-0.001000,-0.144112,-0.718200,-0.878850,0.012460,-0.556854,-0.000958
0.3020,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.000000,-0.002000,-0.011000,-0.001000,-0.001000,-0.144112,-0.718200,-0.878850,0.012460,-0.556854,-0.000958
0.3042,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,-0.002000,-0.011000,-0.001000,-0.001000,-0.131119,-0.718200,-0.878850,0.012460,-0.556854,-0.000958
0.3063,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.001000,0.003000,-0.001000,-0.007000,-0.131119,-0.718200,-0.883575,0.007668,-0.556854,0.094886
0.3094,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.005000,0.000000,0.001000,0.003000,-0.001000,-0.007000,-0.150019,-0.718200,-0.883575,0.007668,-0.556854,0.094886
0.3115,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.005000,0.000000,0.001000,-0.001000,-0.001000,0.007000,-0.150019,-0.718200,-0.883575,0.013418,-0.562604,-0.017252
0.3136,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.005000,0.000000,0.001000,-0.001000,-0.001000,0.007000,-0.150019,-0.718200,-0.883575,0.013418,-0.562604,-0.017252
0.3157,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.005000,-0.001000,0.000000,-0.001000,-0.001000,0.007000,-0.150019,-0.721744,-0.870581,0.013418,-0.547269,-0.017252
0.3179,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.005000,-0.001000,0.000000,-0.001000,-0.001000,0.007000,-0.150019,-0.721744,-0.870581,0.013418,-0.547269,-0.017252
0.3200,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.001000,0.003000,-0.007000,-0.001000,0.003000,-0.137025,-0.737100,-0.882394,0.017252,-0.547269,-0.004792
0.3222,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.001000,0.003000,-0.007000,-0.001000,0.003000,-0.137025,-0.737100,-0.882394,0.017252,-0.547269,-0.004792
0.3250,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.001000,0.002000,-0.001000,0.007000,0.007000,-0.139387,-0.737100,-0.887119,0.001917,-0.546311,-0.036421
0.3270,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.001000,0.002000,-0.001000,0.007000,0.007000,-0.139387,-0.737100,-0.887119,0.001917,-0.546311,-0.036421
0.3296,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.001000,0.000000,0.002000,0.001000,0.007000,0.007000,-0.139387,-0.718200,-0.887119,0.003834,-0.546311,-0.036421
0.3316,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.001000,0.000000,0.002000,0.001000,0.001000,0.007000,-0.139387,-0.718200,-0.887119,0.003834,-0.561646,-0.036421
0.3342,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.001000,0.000000,-0.001000,0.001000,0.001000,0.007000,-0.139387,-0.737100,-0.889481,0.003834,-0.561646,-0.036421
0.3363,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.001000,0.000000,-0.001000,0.001000,-0.001000,0.021000,-0.139387,-0.737100,-0.889481,0.003834,-0.546311,-0.035462
0.3386,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.001000,0.000000,-0.001000,0.001000,-0.001000,0.021000,-0.139387,-0.737100,-0.889481,0.003834,-0.546311,-0.035462
0.3407,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,0.000000,0.000000,0.003000,-0.001000,-0.009000,-0.153562,-0.737100,-0.884756,0.006709,-0.546311,0.002875
0.3428,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,0.000000,0.000000,0.003000,-0.001000,-0.009000,-0.153562,-0.737100,-0.884756,0.006709,-0.546311,0.002875
0.3449,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.001000,0.000000,-0.001000,-0.005000,-0.003000,-0.137025,-0.713475,-0.884756,0.005751,-0.541519,0.001917
0.3471,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.001000,0.000000,-0.001000,-0.005000,-0.003000,-0.137025,-0.713475,-0.884756,0.005751,-0.541519,0.001917
0.3492,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.001000,0.000000,-0.001000,-0.005000,-0.003000,-0.137025,-0.713475,-0.884756,0.005751,-0.541519,0.001917
0.3513,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,-0.001000,0.000000,-0.001000,-0.001000,-0.003000,-0.137025,-0.727650,-0.890662,0.005751,-0.544394,0.001917
0.3541,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,-0.001000,0.000000,-0.001000,-0.001000,-0.003000,-0.137025,-0.727650,-0.890662,0.005751,-0.544394,0.001917
0.3561,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,-0.001000,-0.002000,0.000000,-0.001000,-0.007000,-0.137025,-0.725287,-0.877669,0.015335,-0.544394,-0.009584
0.3586,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,-0.001000,-0.002000,0.000000,-0.001000,-0.007000,-0.137025,-0.725287,-0.877669,0.015335,-0.544394,-0.009584
0.3606,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.001000,-0.001000,-0.004000,-0.009000,-0.001000,0.003000,-0.142931,-0.725287,-0.883575,0.012460,-0.549186,-0.018210
0.3628,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.001000,-0.001000,-0.004000,-0.009000,-0.001000,0.003000,-0.142931,-0.725287,-0.883575,0.012460,-0.549186,-0.018210
0.3649,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.001000,-0.004000,0.000000,-0.011000,0.003000,-0.126394,-0.727650,-0.883575,0.010543,-0.544394,-0.018210
0.3671,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.001000,-0.004000,0.000000,-0.011000,0.003000,-0.126394,-0.727650,-0.883575,0.010543,-0.544394,-0.018210
0.3692,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.001000,-0.004000,0.000000,-0.011000,0.003000,-0.126394,-0.727650,-0.883575,0.010543,-0.544394,-0.018210
0.3714,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,-0.001000,0.000000,-0.013000,-0.013000,-0.126394,-0.718200,-0.874125,0.010543,-0.589441,-0.035462
0.3736,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,-0.001000,0.000000,-0.013000,-0.013000,-0.126394,-0.718200,-0.874125,0.010543,-0.589441,-0.035462
0.3757,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.013000,-0.005000,-0.128756,-0.718200,-0.882394,0.014377,-0.589441,0.002875
0.3779,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.013000,-0.005000,-0.128756,-0.718200,-0.882394,0.014377,-0.589441,0.002875
0.3800,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,-0.001000,0.000000,-0.001000,0.007000,-0.001000,-0.138206,-0.731194,-0.882394,0.012460,-0.565480,-0.007668
0.3822,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,-0.001000,0.000000,-0.001000,0.007000,-0.001000,-0.138206,-0.731194,-0.882394,0.012460,-0.565480,-0.007668
0.3845,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,-0.001000,-0.005000,-0.001000,0.007000,-0.001000,-0.138206,-0.732375,-0.876487,0.012460,-0.565480,-0.007668
0.3867,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,-0.001000,-0.005000,-0.001000,-0.003000,-0.001000,-0.138206,-0.732375,-0.876487,0.012460,-0.579856,-0.007668
0.3899,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.000000,0.003000,-0.007000,-0.003000,-0.003000,-0.150019,-0.733556,-0.880031,0.009584,-0.579856,0.001917
0.3920,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.000000,0.003000,-0.007000,-0.003000,-0.003000,-0.150019,-0.733556,-0.880031,0.009584,-0.579856,0.001917
0.3940,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,0.000000,0.003000,-0.007000,-0.003000,-0.003000,-0.142931,-0.733556,-0.880031,0.009584,-0.579856,0.001917
0.3961,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,0.000000,0.002000,0.009000,-0.001000,-0.005000,-0.142931,-0.733556,-0.883575,0.001917,-0.577939,-0.006709
0.3983,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,0.000000,0.002000,0.009000,-0.001000,-0.005000,-0.142931,-0.733556,-0.883575,0.001917,-0.577939,-0.006709
0.4005,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,0.002000,0.002000,0.007000,-0.005000,-0.005000,-0.139387,-0.731194,-0.883575,0.007668,-0.570272,-0.006709
0.4026,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,0.002000,0.002000,0.007000,-0.005000,-0.005000,-0.139387,-0.731194,-0.883575,0.007668,-0.570272,-0.006709
0.4048,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,0.002000,0.001000,0.007000,0.021000,-0.005000,-0.139387,-0.731194,-0.870581,0.007668,-0.577939,-0.014377
0.4070,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.003000,0.002000,0.001000,0.007000,0.021000,-0.005000,-0.139387,-0.731194,-0.870581,0.007668,-0.577939,-0.014377
0.4099,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.002000,0.001000,-0.003000,0.021000,-0.005000,-0.147656,-0.731194,-0.891844,0.007668,-0.577939,-0.020127
0.4120,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.002000,0.001000,-0.003000,0.021000,-0.005000,-0.147656,-0.731194,-0.891844,0.007668,-0.577939,-0.020127
0.4148,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.001000,0.001000,0.001000,0.011000,0.000000,-0.007000,-0.139387,-0.718200,-0.891844,0.003834,-0.584648,-0.003834
0.4169,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.001000,0.001000,0.001000,0.011000,0.000000,-0.007000,-0.139387,-0.718200,-0.891844,0.003834,-0.584648,-0.003834
0.4199,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.001000,-0.005000,0.001000,0.011000,-0.007000,-0.007000,-0.139387,-0.726469,-0.883575,0.003834,-0.577939,-0.003834
0.4220,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.001000,-0.005000,0.001000,0.011000,-0.007000,-0.007000,-0.139387,-0.726469,-0.883575,0.003834,-0.577939,-0.003834
0.4241,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.001000,-0.005000,0.001000,0.011000,-0.007000,-0.007000,-0.139387,-0.726469,-0.883575,0.003834,-0.577939,-0.003834
0.4261,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.004000,0.003000,0.003000,-0.007000,-0.001000,-0.142931,-0.726469,-0.887119,0.014377,-0.577939,0.027795
0.4284,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.004000,0.003000,0.003000,-0.007000,-0.001000,-0.142931,-0.726469,-0.887119,0.014377,-0.577939,0.027795
0.4306,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.001000,0.004000,0.001000,0.003000,-0.007000,-0.001000,-0.128756,-0.726469,-0.891844,0.002875,-0.572189,-0.005751
0.4327,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.001000,0.004000,0.001000,0.003000,-0.007000,-0.001000,-0.128756,-0.726469,-0.891844,0.002875,-0.572189,-0.005751
0.4353,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.000000,0.001000,-0.001000,0.009000,0.049000,-0.141750,-0.711112,-0.891844,0.020127,-0.574106,0.012460
0.4373,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.000000,0.001000,-0.001000,0.009000,0.049000,-0.141750,-0.711112,-0.891844,0.020127,-0.574106,0.012460
0.4398,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,-0.001000,0.002000,-0.001000,0.001000,0.049000,-0.141750,-0.725287,-0.887119,0.020127,-0.572189,0.012460
0.4418,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,-0.001000,0.002000,-0.001000,0.001000,0.049000,-0.141750,-0.725287,-0.887119,0.020127,-0.572189,0.012460
0.4451,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,-0.001000,0.002000,0.036000,0.001000,-0.015000,-0.134662,-0.725287,-0.893025,-0.015335,-0.572189,-0.013418
0.4471,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,-0.001000,0.002000,0.036000,0.001000,-0.015000,-0.134662,-0.725287,-0.893025,-0.015335,-0.572189,-0.013418
0.4498,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.001000,-0.001000,0.002000,-0.019000,-0.013000,0.000000,-0.142931,-0.735919,-0.893025,0.017252,-0.574106,-0.017252
0.4519,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.001000,-0.001000,0.002000,-0.019000,-0.013000,0.000000,-0.142931,-0.735919,-0.893025,0.017252,-0.574106,-0.017252
0.4549,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,-0.001000,0.000000,-0.019000,-0.003000,0.000000,-0.132300,-0.719381,-0.888300,0.017252,-0.572189,-0.017252
0.4570,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,-0.001000,0.000000,-0.019000,-0.003000,0.000000,-0.132300,-0.719381,-0.888300,0.017252,-0.572189,-0.017252
0.4598,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.001000,-0.005000,0.028000,-0.003000,-0.009000,-0.132300,-0.733556,-0.889481,0.004792,-0.572189,0.000000
0.4619,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.001000,-0.005000,0.028000,-0.003000,-0.009000,-0.132300,-0.733556,-0.889481,0.004792,-0.572189,0.000000
0.4649,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.001000,-0.001000,-0.003000,0.003000,0.015000,-0.144112,-0.733556,-0.890662,0.006709,-0.583690,-0.010543
0.4670,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.001000,-0.001000,-0.003000,0.003000,0.015000,-0.144112,-0.733556,-0.890662,0.006709,-0.583690,-0.010543
0.4698,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.003000,0.000000,-0.001000,-0.003000,0.003000,0.015000,-0.141750,-0.728831,-0.890662,0.011501,-0.583690,-0.010543
0.4719,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.003000,0.000000,-0.001000,-0.003000,-0.001000,0.000000,-0.141750,-0.728831,-0.890662,0.011501,-0.571230,-0.002875
0.4748,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.003000,0.000000,0.005000,-0.003000,0.007000,0.000000,-0.141750,-0.725287,-0.896569,0.011501,-0.581773,-0.002875
0.4769,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.003000,0.000000,0.005000,-0.003000,0.007000,0.000000,-0.141750,-0.725287,-0.896569,0.011501,-0.581773,-0.002875
0.4790,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.003000,0.000000,0.005000,-0.003000,0.007000,0.000000,-0.141750,-0.725287,-0.896569,0.011501,-0.581773,-0.002875
0.4811,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.001000,-0.007000,0.007000,-0.003000,-0.131119,-0.725287,-0.885937,0.010543,-0.581773,-0.008626
0.4836,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.001000,-0.007000,0.007000,-0.003000,-0.131119,-0.725287,-0.885937,0.010543,-0.581773,-0.008626
0.4856,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.001000,-0.003000,0.011000,0.001000,-0.140569,-0.737100,-0.885937,-0.000958,-0.578898,-0.012460
0.4877,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.001000,-0.003000,0.011000,0.001000,-0.140569,-0.737100,-0.885937,-0.000958,-0.578898,-0.012460
0.4898,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.000000,0.001000,-0.003000,-0.003000,0.001000,-0.132300,-0.722925,-0.891844,-0.000958,-0.580815,-0.012460
0.4919,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.000000,0.001000,-0.003000,-0.003000,0.001000,-0.132300,-0.722925,-0.891844,-0.000958,-0.580815,-0.012460
0.4941,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.000000,0.001000,-0.003000,-0.003000,0.001000,-0.132300,-0.722925,-0.891844,-0.000958,-0.580815,-0.012460
0.4962,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.000000,0.000000,0.001000,-0.003000,0.000000,-0.132300,-0.741825,-0.894206,0.005751,-0.580815,-0.005751
0.4986,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.000000,0.000000,0.001000,-0.003000,0.000000,-0.132300,-0.741825,-0.894206,0.005751,-0.580815,-0.005751
0.5006,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.000000,0.000000,0.019000,-0.009000,-0.001000,-0.128756,-0.741825,-0.890662,0.006709,-0.579856,-0.012460
0.5028,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.002000,0.000000,0.000000,0.019000,-0.009000,-0.001000,-0.128756,-0.741825,-0.890662,0.006709,-0.579856,-0.012460
0.5048,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.000000,-0.001000,-0.001000,0.013000,-0.141750,-0.732375,-0.890662,0.005751,-0.571230,-0.023003
0.5069,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.000000,-0.001000,-0.001000,0.013000,-0.141750,-0.732375,-0.890662,0.005751,-0.571230,-0.023003
0.5092,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.002000,0.000000,-0.001000,-0.001000,0.013000,-0.141750,-0.738281,-0.890662,0.005751,-0.571230,-0.023003
0.5113,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.002000,-0.003000,-0.001000,0.001000,0.013000,-0.141750,-0.738281,-0.889481,0.005751,-0.576022,-0.023003
0.5134,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.002000,-0.003000,-0.001000,0.001000,0.013000,-0.141750,-0.738281,-0.889481,0.005751,-0.576022,-0.023003
0.5155,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.002000,0.000000,0.000000,0.001000,-0.005000,-0.139387,-0.738281,-0.890662,0.005751,-0.576022,0.000000
0.5176,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.002000,0.000000,0.000000,0.001000,-0.005000,-0.139387,-0.738281,-0.890662,0.005751,-0.576022,0.000000
0.5198,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.000000,0.000000,-0.001000,0.001000,-0.001000,-0.139387,-0.735919,-0.890662,0.010543,-0.568355,-0.001917
0.5219,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.002000,0.000000,0.000000,-0.001000,0.001000,-0.001000,-0.139387,-0.735919,-0.890662,0.010543,-0.568355,-0.001917
0.5240,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.000000,-0.001000,0.001000,-0.001000,-0.132300,-0.735919,-0.890662,0.010543,-0.568355,-0.001917
0.5262,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.000000,-0.001000,-0.132300,-0.732375,-0.896569,0.010543,-0.579856,-0.001917
0.5283,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.000000,-0.001000,-0.132300,-0.732375,-0.896569,0.010543,-0.579856,-0.001917
0.5303,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.001000,0.002000,-0.001000,0.000000,0.015000,-0.132300,-0.740644,-0.890662,0.008626,-0.579856,-0.016293
0.5324,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,0.001000,0.002000,-0.001000,0.000000,0.015000,-0.132300,-0.740644,-0.890662,0.008626,-0.579856,-0.016293
0.5345,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.004000,0.001000,0.005000,-0.005000,0.000000,0.015000,-0.131119,-0.740644,-0.893025,0.015335,-0.579856,-0.016293
0.5366,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.004000,0.001000,0.005000,-0.005000,-0.011000,0.023000,-0.131119,-0.740644,-0.893025,0.015335,-0.570272,-0.017252
0.5388,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,-0.004000,0.001000,0.005000,-0.005000,-0.011000,0.023000,-0.131119,-0.740644,-0.893025,0.015335,-0.570272,-0.017252
0.5409,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.005000,0.001000,0.005000,0.000000,0.011000,0.011000,-0.153562,-0.727650,-0.893025,0.014377,-0.576981,0.000000
0.5430,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.005000,0.001000,0.005000,0.000000,0.011000,0.011000,-0.153562,-0.727650,-0.893025,0.014377,-0.576981,0.000000
0.5450,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.005000,-0.001000,0.000000,0.000000,0.011000,0.011000,-0.153562,-0.734737,-0.888300,0.014377,-0.566438,0.000000
0.5471,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.005000,-0.001000,0.000000,0.000000,0.011000,0.011000,-0.153562,-0.734737,-0.888300,0.014377,-0.566438,0.000000
0.5492,0.000000,1.392000,-0.354000,0.002000,-0.006000,0.000000,0.000000,-0.001000,0.000000,0.000000,0.011000,0.011000,-0.142931,-0.734737,-0.888300,0.014377,-0.566438,0.000000
