time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,j1_freq_hz,j2_freq_hz,j3_freq_hz,j4_freq_hz,j5_freq_hz,j6_freq_hz,amp_deg
5.7358,0.278700,0.664328,-0.741298,0.335613,-0.781170,0.125447,0.265000,0.692000,-0.779000,0.342000,-0.826000,0.271000,0.315000,-0.439000,0.461000,-0.099000,0.692000,-0.962000,0.087412,-0.069694,-0.868219,-0.507973,-0.553020,-0.114054,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7409,0.280029,0.661789,-0.738428,0.334368,-0.777399,0.119221,0.267000,0.689000,-0.776000,0.341000,-0.822000,0.271000,0.308000,-0.481000,0.495000,-0.174000,0.542000,-0.962000,0.067331,0.086231,-1.015875,-0.439924,-0.527142,-0.114054,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7459,0.281349,0.659235,-0.735528,0.333065,-0.773555,0.112937,0.269000,0.685000,-0.773000,0.340000,-0.819000,0.265000,0.310000,-0.451000,0.414000,-0.180000,0.517000,-0.960000,0.093319,-0.028350,-0.656775,-0.467719,-0.465802,-0.088176,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7510,0.282659,0.656672,-0.732604,0.331708,-0.769646,0.106611,0.271000,0.685000,-0.769000,0.340000,-0.819000,0.258000,0.268000,-0.451000,0.498000,-0.180000,0.517000,-0.828000,0.146475,-0.028350,-0.887119,-0.467719,-0.465802,-0.145683,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7562,0.283985,0.654044,-0.729591,0.330266,-0.765588,0.100105,0.271000,0.682000,-0.769000,0.338000,-0.814000,0.252000,0.268000,-0.428000,0.498000,-0.226000,0.525000,-0.989000,0.146475,-0.081506,-0.887119,-0.392960,-0.593274,-0.103512,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7612,0.285271,0.651463,-0.726620,0.328801,-0.761554,0.093701,0.273000,0.679000,-0.766000,0.337000,-0.810000,0.252000,0.276000,-0.497000,0.501000,-0.151000,0.715000,-0.989000,0.146475,0.115762,-0.957994,-0.446633,-0.571230,-0.103512,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7663,0.286549,0.648868,-0.723619,0.327278,-0.757449,0.087246,0.275000,0.679000,-0.762000,0.335000,-0.810000,0.245000,0.267000,-0.497000,0.486000,-0.354000,0.715000,-1.027000,0.183094,0.115762,-0.819787,-0.352706,-0.571230,-0.115971,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7714,0.287816,0.646265,-0.720595,0.325702,-0.753284,0.080758,0.278000,0.676000,-0.762000,0.335000,-0.807000,0.237000,0.316000,-0.443000,0.486000,-0.354000,0.515000,-1.069000,0.029531,-0.028350,-0.819787,-0.352706,-0.493597,-0.063257,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7765,0.289071,0.643652,-0.717548,0.324071,-0.749058,0.074238,0.278000,0.672000,-0.759000,0.333000,-0.802000,0.237000,0.316000,-0.473000,0.507000,-0.157000,0.596000,-1.069000,0.029531,0.003544,-0.863494,-0.435132,-0.453342,-0.063257,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7816,0.290314,0.641033,-0.714480,0.322389,-0.744777,0.067693,0.279000,0.669000,-0.755000,0.332000,-0.798000,0.230000,0.278000,-0.493000,0.504000,-0.212000,0.425000,-0.995000,0.101587,0.023625,-0.844594,-0.381459,-0.484012,-0.103512,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7866,0.291546,0.638406,-0.711390,0.320654,-0.740438,0.061121,0.281000,0.669000,-0.752000,0.332000,-0.798000,0.222000,0.271000,-0.493000,0.529000,-0.212000,0.425000,-1.083000,0.135844,0.023625,-0.871762,-0.381459,-0.484012,-0.197439,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7917,0.292763,0.635777,-0.708287,0.318870,-0.736054,0.054543,0.281000,0.665000,-0.752000,0.330000,-0.793000,0.214000,0.271000,-0.502000,0.529000,-0.320000,0.632000,-1.148000,0.135844,0.120487,-0.871762,-0.358457,-0.589441,-0.111179,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.7968,0.293966,0.633145,-0.705168,0.317037,-0.731623,0.047953,0.283000,0.662000,-0.748000,0.329000,-0.789000,0.214000,0.254000,-0.476000,0.521000,-0.134000,0.552000,-1.148000,0.150019,0.021263,-0.875306,-0.500306,-0.471552,-0.111179,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8018,0.295158,0.630504,-0.702027,0.315152,-0.727136,0.041342,0.285000,0.659000,-0.744000,0.326000,-0.789000,0.206000,0.251000,-0.488000,0.533000,-0.270000,0.552000,-1.167000,0.219712,0.093319,-0.872944,-0.373792,-0.471552,-0.094886,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8070,0.296350,0.627831,-0.698834,0.313197,-0.722552,0.034650,0.285000,0.659000,-0.741000,0.326000,-0.785000,0.197000,0.251000,-0.488000,0.559000,-0.270000,0.452000,-1.231000,0.219712,0.093319,-0.904837,-0.373792,-0.482095,-0.080509,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8120,0.297518,0.625177,-0.695655,0.311210,-0.717964,0.028013,0.287000,0.655000,-0.741000,0.325000,-0.780000,0.197000,0.245000,-0.511000,0.559000,-0.210000,0.730000,-1.231000,0.207900,0.214987,-0.904837,-0.454301,-0.530976,-0.080509,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8171,0.298673,0.622520,-0.692459,0.309174,-0.713331,0.021372,0.289000,0.652000,-0.737000,0.322000,-0.775000,0.189000,0.308000,-0.474000,0.532000,-0.320000,0.738000,-1.240000,-0.043706,0.036619,-0.849319,-0.412129,-0.539602,-0.102553,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8222,0.299825,0.619835,-0.689219,0.307072,-0.708613,0.014670,0.291000,0.652000,-0.733000,0.322000,-0.775000,0.180000,0.279000,-0.474000,0.528000,-0.320000,0.738000,-1.292000,0.037800,0.036619,-0.781987,-0.412129,-0.539602,-0.066132,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8273,0.300963,0.617147,-0.685964,0.304921,-0.703851,0.007969,0.291000,0.648000,-0.733000,0.321000,-0.770000,0.172000,0.279000,-0.536000,0.528000,-0.185000,0.732000,-1.087000,0.037800,0.229162,-0.781987,-0.552061,-0.510849,-0.145683,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8324,0.302085,0.614461,-0.682701,0.302727,-0.699058,0.001285,0.293000,0.645000,-0.729000,0.318000,-0.766000,0.172000,0.271000,-0.504000,0.576000,-0.375000,0.644000,-1.087000,0.054337,0.159469,-0.959175,-0.423630,-0.449508,-0.145683,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8375,0.303209,0.611737,-0.679381,0.300458,-0.694164,-0.005477,0.294000,0.641000,-0.725000,0.316000,-0.766000,0.164000,0.222000,-0.491000,0.550000,-0.352000,0.644000,-1.255000,0.263419,0.163013,-0.849319,-0.463885,-0.449508,-0.143766,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8426,0.304304,0.609047,-0.676091,0.298171,-0.689295,-0.012142,0.294000,0.641000,-0.721000,0.316000,-0.761000,0.155000,0.222000,-0.491000,0.561000,-0.352000,0.594000,-1.217000,0.263419,0.163013,-0.812700,-0.463885,-0.429381,-0.080509,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8477,0.305401,0.606313,-0.672738,0.295803,-0.684316,-0.018895,0.296000,0.637000,-0.721000,0.313000,-0.756000,0.155000,0.261000,-0.529000,0.561000,-0.462000,0.791000,-1.217000,0.205538,0.329569,-0.812700,-0.368041,-0.456217,-0.080509,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8528,0.306475,0.603602,-0.669404,0.293411,-0.679347,-0.025571,0.297000,0.634000,-0.717000,0.311000,-0.751000,0.146000,0.242000,-0.494000,0.596000,-0.431000,0.860000,-1.317000,0.268144,0.109856,-1.022962,-0.328745,-0.517558,-0.096802,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8579,0.307545,0.600864,-0.666024,0.290950,-0.674296,-0.032293,0.299000,0.634000,-0.713000,0.311000,-0.751000,0.138000,0.266000,-0.494000,0.507000,-0.431000,0.860000,-1.204000,0.159469,0.109856,-0.627244,-0.328745,-0.517558,-0.109262,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8630,0.308591,0.598148,-0.662663,0.288467,-0.669257,-0.038936,0.299000,0.630000,-0.713000,0.308000,-0.746000,0.129000,0.266000,-0.523000,0.507000,-0.325000,0.776000,-1.250000,0.159469,0.204356,-0.627244,-0.340246,-0.525225,-0.093927,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8681,0.309626,0.595426,-0.659285,0.285936,-0.664180,-0.045568,0.301000,0.627000,-0.709000,0.305000,-0.741000,0.129000,0.258000,-0.499000,0.601000,-0.312000,0.713000,-1.250000,0.055519,0.205538,-0.891844,-0.359415,-0.499347,-0.093927,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8731,0.310649,0.592696,-0.655888,0.283354,-0.659059,-0.052192,0.303000,0.623000,-0.705000,0.303000,-0.741000,0.120000,0.240000,-0.482000,0.608000,-0.379000,0.713000,-1.238000,0.141750,0.092137,-0.956812,-0.343122,-0.499347,-0.122680,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8782,0.311657,0.589970,-0.652486,0.280735,-0.653920,-0.058776,0.304000,0.623000,-0.701000,0.303000,-0.735000,0.112000,0.219000,-0.482000,0.558000,-0.379000,0.832000,-1.252000,0.236250,0.092137,-0.766631,-0.343122,-0.473469,-0.122680,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8833,0.312663,0.587209,-0.649031,0.278039,-0.648689,-0.065414,0.304000,0.620000,-0.701000,0.300000,-0.730000,0.112000,0.219000,-0.541000,0.558000,-0.429000,0.868000,-1.252000,0.236250,0.276412,-0.766631,-0.323953,-0.596150,-0.122680,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8885,0.313657,0.584443,-0.645562,0.275297,-0.643424,-0.072028,0.306000,0.616000,-0.697000,0.297000,-0.724000,0.103000,0.230000,-0.490000,0.588000,-0.347000,0.730000,-1.277000,0.210262,0.054337,-0.976894,-0.354623,-0.630654,-0.103512,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8935,0.314629,0.581697,-0.642108,0.272533,-0.638174,-0.078559,0.307000,0.616000,-0.693000,0.297000,-0.724000,0.095000,0.247000,-0.490000,0.576000,-0.347000,0.730000,-1.146000,0.101587,0.054337,-0.837506,-0.354623,-0.630654,-0.135140,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.8986,0.315586,0.578953,-0.638649,0.269731,-0.632906,-0.085046,0.307000,0.613000,-0.693000,0.295000,-0.718000,0.086000,0.247000,-0.482000,0.576000,-0.379000,0.956000,-1.236000,0.101587,0.080325,-0.837506,-0.391044,-0.715955,-0.122680,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9037,0.316532,0.576200,-0.635170,0.266879,-0.627599,-0.091517,0.309000,0.609000,-0.689000,0.292000,-0.712000,0.086000,0.198000,-0.501000,0.572000,-0.406000,0.866000,-1.236000,0.155925,0.206719,-0.842231,-0.421714,-0.663240,-0.122680,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9088,0.317461,0.573455,-0.631693,0.263996,-0.622290,-0.097926,0.310000,0.606000,-0.685000,0.290000,-0.712000,0.078000,0.222000,-0.481000,0.596000,-0.444000,0.866000,-1.173000,0.069694,0.131119,-0.922556,-0.438007,-0.663240,-0.126514,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9139,0.318396,0.570651,-0.628133,0.261010,-0.616844,-0.104430,0.312000,0.606000,-0.681000,0.290000,-0.707000,0.069000,0.218000,-0.481000,0.612000,-0.444000,0.803000,-1.284000,-0.059062,0.131119,-0.927281,-0.438007,-0.565480,-0.077634,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9191,0.319321,0.567834,-0.624549,0.257970,-0.611357,-0.110916,0.312000,0.602000,-0.681000,0.287000,-0.702000,0.069000,0.218000,-0.514000,0.612000,-0.494000,0.899000,-1.284000,-0.059062,0.146475,-0.927281,-0.375708,-0.652698,-0.077634,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9242,0.320223,0.565044,-0.620991,0.254918,-0.605904,-0.117292,0.313000,0.599000,-0.676000,0.283000,-0.696000,0.061000,0.187000,-0.504000,0.606000,-0.419000,0.813000,-1.204000,-0.030713,0.096863,-0.946181,-0.372833,-0.691035,-0.049839,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9293,0.321109,0.562259,-0.617431,0.251832,-0.600443,-0.123609,0.314000,0.599000,-0.672000,0.283000,-0.696000,0.052000,0.151000,-0.504000,0.565000,-0.419000,0.813000,-1.257000,0.209081,0.096863,-0.727650,-0.372833,-0.691035,-0.100636,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9346,0.322005,0.559397,-0.613767,0.248622,-0.594819,-0.130043,0.316000,0.592000,-0.672000,0.280000,-0.691000,0.043000,0.186000,-0.505000,0.565000,-0.517000,0.688000,-1.244000,0.170100,0.056700,-0.727650,-0.316285,-0.589441,-0.140891,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9408,0.323038,0.556039,-0.609457,0.244802,-0.588199,-0.137523,0.317000,0.588000,-0.664000,0.274000,-0.685000,0.035000,0.204000,-0.505000,0.611000,-0.408000,0.657000,-1.265000,0.126394,0.069694,-0.809156,-0.352706,-0.517558,-0.140891,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9460,0.323905,0.553165,-0.605759,0.241489,-0.582518,-0.143862,0.318000,0.588000,-0.659000,0.274000,-0.679000,0.026000,0.166000,-0.505000,0.639000,-0.408000,0.899000,-1.156000,0.194906,0.069694,-0.922556,-0.352706,-0.558771,-0.068049,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9511,0.324729,0.550389,-0.602183,0.238253,-0.577022,-0.149924,0.318000,0.584000,-0.659000,0.270000,-0.673000,0.026000,0.166000,-0.543000,0.639000,-0.510000,0.874000,-1.156000,0.194906,0.170100,-0.922556,-0.360373,-0.644072,-0.068049,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9562,0.325540,0.547610,-0.598594,0.234975,-0.571507,-0.155936,0.319000,0.581000,-0.655000,0.267000,-0.667000,0.017000,0.161000,-0.516000,0.614000,-0.450000,0.960000,-1.173000,0.243337,0.070875,-0.796162,-0.380501,-0.639279,-0.094886,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9612,0.326336,0.544838,-0.595009,0.231669,-0.565998,-0.161872,0.321000,0.581000,-0.651000,0.267000,-0.667000,0.009000,0.180000,-0.516000,0.622000,-0.450000,0.960000,-1.248000,0.265781,0.070875,-0.771356,-0.380501,-0.639279,-0.154309,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9664,0.327126,0.542037,-0.591380,0.228292,-0.560423,-0.167807,0.321000,0.577000,-0.651000,0.264000,-0.661000,0.000000,0.180000,-0.538000,0.622000,-0.423000,0.788000,-1.319000,0.265781,0.186637,-0.771356,-0.439924,-0.623944,-0.119805,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9714,0.327897,0.539253,-0.587767,0.224900,-0.554875,-0.173642,0.322000,0.573000,-0.646000,0.260000,-0.654000,0.000000,0.219000,-0.553000,0.689000,-0.596000,0.916000,-1.319000,0.036619,0.211444,-1.022962,-0.360373,-0.591357,-0.119805,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9766,0.328661,0.536448,-0.584121,0.221447,-0.549280,-0.179453,0.323000,0.569000,-0.642000,0.256000,-0.654000,-0.007000,0.205000,-0.527000,0.637000,-0.588000,0.916000,-1.229000,0.060244,0.170100,-0.854044,-0.290407,-0.591357,-0.144724,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9817,0.329410,0.533646,-0.580473,0.217960,-0.543684,-0.185192,0.325000,0.569000,-0.637000,0.256000,-0.648000,-0.016000,0.175000,-0.527000,0.660000,-0.588000,0.818000,-1.160000,0.180731,0.170100,-1.002881,-0.290407,-0.622028,-0.182104,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9868,0.330145,0.530843,-0.576818,0.214438,-0.538083,-0.190861,0.325000,0.565000,-0.637000,0.252000,-0.642000,-0.016000,0.175000,-0.535000,0.660000,-0.467000,0.997000,-1.160000,0.180731,0.236250,-1.002881,-0.286574,-0.673783,-0.182104,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9919,0.330869,0.528030,-0.573146,0.210870,-0.532461,-0.196477,0.326000,0.562000,-0.632000,0.248000,-0.635000,-0.025000,0.140000,-0.546000,0.605000,-0.667000,1.012000,-1.294000,0.152381,0.265781,-0.711112,-0.264529,-0.666116,-0.079551,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
5.9970,0.331579,0.525218,-0.569468,0.207266,-0.526837,-0.202019,0.327000,0.562000,-0.628000,0.248000,-0.635000,-0.034000,0.186000,-0.546000,0.689000,-0.667000,1.012000,-1.303000,0.056700,0.265781,-1.031231,-0.264529,-0.666116,-0.053673,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0021,0.332266,0.522441,-0.565831,0.203674,-0.521283,-0.207418,0.327000,0.558000,-0.628000,0.245000,-0.629000,-0.042000,0.186000,-0.539000,0.689000,-0.350000,0.956000,-1.192000,0.056700,0.229162,-1.031231,-0.361332,-0.722664,-0.129389,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0072,0.332949,0.519628,-0.562144,0.200002,-0.515658,-0.212808,0.328000,0.554000,-0.623000,0.241000,-0.622000,-0.042000,0.149000,-0.530000,0.650000,-0.602000,0.847000,-1.192000,0.092137,0.191362,-0.851681,-0.369958,-0.641196,-0.129389,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0124,0.333618,0.516817,-0.558453,0.196299,-0.510037,-0.218117,0.329000,0.550000,-0.618000,0.237000,-0.622000,-0.051000,0.088000,-0.560000,0.665000,-0.433000,0.847000,-1.227000,0.266962,0.292950,-0.910744,-0.408295,-0.641196,-0.112137,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0175,0.334273,0.514005,-0.554756,0.192561,-0.504418,-0.223347,0.331000,0.550000,-0.614000,0.237000,-0.616000,-0.059000,0.202000,-0.560000,0.626000,-0.433000,0.999000,-1.296000,0.057881,0.292950,-0.743006,-0.408295,-0.668033,-0.113096,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0226,0.334907,0.511227,-0.551101,0.188837,-0.498871,-0.228431,0.331000,0.547000,-0.614000,0.233000,-0.610000,-0.059000,0.202000,-0.525000,0.626000,-0.623000,0.910000,-1.296000,0.057881,0.212625,-0.743006,-0.304784,-0.589441,-0.113096,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0277,0.335532,0.508424,-0.547408,0.185046,-0.493278,-0.233479,0.331000,0.543000,-0.609000,0.228000,-0.603000,-0.068000,0.144000,-0.539000,0.683000,-0.625000,0.912000,-1.215000,0.070875,0.150019,-0.877669,-0.247278,-0.662282,-0.163893,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0328,0.336138,0.505649,-0.543748,0.181262,-0.487747,-0.238393,0.332000,0.543000,-0.604000,0.228000,-0.603000,-0.076000,0.077000,-0.539000,0.686000,-0.625000,0.912000,-1.244000,0.282319,0.150019,-0.854044,-0.247278,-0.662282,-0.056548,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0379,0.336738,0.502841,-0.540041,0.177401,-0.482156,-0.243279,0.332000,0.539000,-0.604000,0.224000,-0.596000,-0.085000,0.077000,-0.554000,0.686000,-0.640000,0.949000,-1.336000,0.282319,0.278775,-0.854044,-0.217566,-0.642155,-0.051756,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0430,0.337324,0.500032,-0.536329,0.173509,-0.476573,-0.248077,0.334000,0.535000,-0.600000,0.219000,-0.589000,-0.085000,0.180000,-0.524000,0.691000,-0.582000,0.908000,-1.336000,0.011813,0.157106,-0.870581,-0.201272,-0.708287,-0.051756,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0481,0.337896,0.497226,-0.532618,0.169589,-0.471004,-0.252780,0.334000,0.532000,-0.595000,0.215000,-0.589000,-0.093000,0.085000,-0.541000,0.673000,-0.651000,0.908000,-1.181000,0.336656,0.116944,-0.867037,-0.380501,-0.708287,-0.092969,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0533,0.338453,0.494424,-0.528908,0.165644,-0.465454,-0.257384,0.335000,0.532000,-0.590000,0.215000,-0.582000,-0.101000,0.158000,-0.541000,0.682000,-0.651000,0.999000,-1.119000,0.098044,0.116944,-0.854044,-0.380501,-0.752375,-0.127473,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0584,0.338999,0.491613,-0.525183,0.161656,-0.459897,-0.261911,0.335000,0.528000,-0.590000,0.212000,-0.576000,-0.110000,0.158000,-0.556000,0.682000,-0.425000,0.952000,-1.192000,0.098044,0.259875,-0.854044,-0.372833,-0.736082,-0.095844,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0635,0.339522,0.488844,-0.521511,0.157698,-0.454434,-0.266277,0.336000,0.524000,-0.585000,0.207000,-0.569000,-0.110000,0.151000,-0.536000,0.687000,-0.673000,0.929000,-1.192000,0.041344,0.138206,-0.936731,-0.245361,-0.700620,-0.095844,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0686,0.340032,0.486079,-0.517842,0.153718,-0.448995,-0.270541,0.337000,0.524000,-0.580000,0.207000,-0.569000,-0.118000,0.123000,-0.536000,0.696000,-0.673000,0.929000,-1.150000,0.111037,0.138206,-0.929644,-0.245361,-0.700620,-0.138015,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0736,0.340528,0.483312,-0.514168,0.149705,-0.443564,-0.274714,0.337000,0.520000,-0.580000,0.202000,-0.562000,-0.126000,0.123000,-0.565000,0.696000,-0.734000,0.999000,-1.190000,0.111037,0.242156,-0.929644,-0.199356,-0.753334,-0.094886,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0788,0.341016,0.480521,-0.510458,0.145629,-0.438101,-0.278826,0.338000,0.517000,-0.576000,0.197000,-0.555000,-0.126000,0.141000,-0.518000,0.678000,-0.617000,0.893000,-1.190000,0.105131,0.209081,-1.013513,-0.202231,-0.846303,-0.094886,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
6.0838,0.341484,0.477763,-0.506792,0.141575,-0.432722,-0.282788,0.338000,0.513000,-0.571000,0.193000,-0.555000,-0.134000,0.077000,-0.501000,0.675000,-0.469000,0.893000,-1.119000,0.128756,0.147656,-0.942637,-0.257820,-0.846303,-0.114054,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
