time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,pose_idx
2.5241,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.002000,-0.004000,0.002000,0.000000,-0.009000,-0.021000,0.016537,0.491400,-0.949725,-0.285615,-0.644072,0.015335,static_pose,1
2.5267,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.002000,-0.004000,0.002000,0.000000,-0.009000,-0.021000,0.016537,0.491400,-0.949725,-0.285615,-0.644072,0.015335,static_pose,1
2.5287,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.002000,-0.008000,0.002000,-0.001000,0.011000,-0.061000,0.016537,0.484312,-0.949725,-0.286574,-0.646947,0.030670,static_pose,1
2.5309,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.002000,-0.008000,0.002000,-0.001000,0.011000,-0.061000,0.016537,0.484312,-0.949725,-0.286574,-0.646947,0.030670,static_pose,1
2.5330,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.001000,-0.006000,-0.001000,0.007000,0.011000,-0.061000,0.009450,0.490219,-0.950906,-0.278906,-0.646947,0.030670,static_pose,1
2.5351,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.001000,-0.006000,-0.001000,0.007000,0.011000,-0.061000,0.009450,0.490219,-0.950906,-0.278906,-0.646947,0.030670,static_pose,1
2.5373,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,-0.006000,-0.006000,0.007000,0.011000,-0.061000,0.007087,0.490219,-0.940275,-0.283698,-0.646947,0.030670,static_pose,1
2.5394,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,-0.006000,-0.006000,0.007000,0.009000,0.059000,0.007087,0.490219,-0.940275,-0.283698,-0.649822,-0.003834,static_pose,1
2.5415,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,-0.006000,-0.006000,0.007000,0.009000,0.059000,0.007087,0.490219,-0.940275,-0.283698,-0.649822,-0.003834,static_pose,1
2.5437,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,0.006000,-0.006000,0.007000,-0.015000,0.001000,0.007087,0.493762,-0.940275,-0.283698,-0.662282,0.016293,static_pose,1
2.5458,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,0.006000,-0.006000,0.007000,-0.015000,0.001000,0.007087,0.493762,-0.940275,-0.283698,-0.662282,0.016293,static_pose,1
2.5480,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.005000,-0.002000,-0.004000,-0.011000,-0.015000,-0.047000,0.008269,0.492581,-0.939094,-0.282740,-0.662282,0.001917,static_pose,1
2.5501,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.005000,-0.002000,-0.004000,-0.011000,-0.015000,-0.047000,0.008269,0.492581,-0.939094,-0.282740,-0.662282,0.001917,static_pose,1
2.5523,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,-0.002000,0.000000,0.000000,-0.015000,-0.047000,0.007087,0.492581,-0.957994,-0.270280,-0.662282,0.001917,static_pose,1
2.5544,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,-0.002000,0.000000,0.000000,0.001000,-0.047000,0.007087,0.492581,-0.957994,-0.270280,-0.672825,0.001917,static_pose,1
2.5569,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,-0.002000,0.000000,0.000000,0.001000,-0.047000,0.008269,0.492581,-0.957994,-0.270280,-0.672825,0.001917,static_pose,1
2.5590,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,-0.001000,0.000000,0.000000,-0.023000,0.036000,0.008269,0.492581,-0.940275,-0.270280,-0.655573,-0.014377,static_pose,1
2.5617,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,-0.001000,0.000000,0.000000,-0.023000,0.036000,0.008269,0.492581,-0.940275,-0.270280,-0.655573,-0.014377,static_pose,1
2.5637,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,0.002000,0.000000,0.000000,0.011000,-0.030000,0.008269,0.481950,-0.940275,-0.276031,-0.643113,0.010543,static_pose,1
2.5658,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,0.002000,0.000000,0.000000,0.011000,-0.030000,0.008269,0.481950,-0.940275,-0.276031,-0.643113,0.010543,static_pose,1
2.5679,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.001000,0.009000,-0.007000,0.000000,0.011000,-0.030000,0.004725,0.478406,-0.930825,-0.280823,-0.643113,0.010543,static_pose,1
2.5700,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.001000,0.009000,-0.007000,0.000000,0.011000,-0.030000,0.004725,0.478406,-0.930825,-0.280823,-0.643113,0.010543,static_pose,1
2.5721,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,0.009000,0.000000,0.000000,0.011000,-0.030000,0.009450,0.478406,-0.940275,-0.280823,-0.643113,0.010543,static_pose,1
2.5742,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,0.009000,0.000000,-0.001000,-0.030000,-0.038000,0.009450,0.478406,-0.940275,-0.270280,-0.667074,-0.012460,static_pose,1
2.5772,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,0.002000,0.000000,-0.001000,-0.030000,-0.038000,0.009450,0.476044,-0.940275,-0.270280,-0.667074,-0.012460,static_pose,1
2.5793,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,0.002000,0.000000,-0.001000,0.023000,-0.003000,0.009450,0.476044,-0.940275,-0.270280,-0.663240,0.115971,static_pose,1
2.5814,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,0.002000,0.000000,-0.001000,0.023000,-0.003000,0.009450,0.476044,-0.940275,-0.270280,-0.663240,0.115971,static_pose,1
2.5834,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.002000,0.000000,-0.002000,0.009000,0.023000,0.147000,0.004725,0.467775,-0.947362,-0.282740,-0.663240,0.011501,static_pose,1
2.5856,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.002000,0.000000,-0.002000,0.009000,0.023000,0.147000,0.004725,0.467775,-0.947362,-0.282740,-0.663240,0.011501,static_pose,1
2.5877,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,0.000000,0.000000,-0.011000,0.009000,0.147000,0.010631,0.467775,-0.950906,-0.302867,-0.667074,0.011501,static_pose,1
2.5898,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,0.000000,0.000000,0.000000,-0.011000,0.009000,0.147000,0.010631,0.467775,-0.950906,-0.302867,-0.667074,0.011501,static_pose,1
2.5920,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,0.000000,0.000000,-0.011000,0.009000,0.147000,0.008269,0.467775,-0.950906,-0.302867,-0.667074,0.011501,static_pose,1
2.5941,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,-0.002000,0.000000,-0.011000,0.007000,-0.047000,0.008269,0.481950,-0.954450,-0.302867,-0.639279,0.007668,static_pose,1
2.5963,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,-0.002000,0.000000,-0.011000,0.007000,-0.047000,0.008269,0.481950,-0.954450,-0.302867,-0.639279,0.007668,static_pose,1
2.5985,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,-0.004000,0.000000,0.003000,-0.013000,0.126000,0.008269,0.474862,-0.954450,-0.273155,-0.604776,-0.034504,static_pose,1
2.6006,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,-0.004000,0.000000,0.003000,-0.013000,0.126000,0.008269,0.474862,-0.954450,-0.273155,-0.604776,-0.034504,static_pose,1
2.6028,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,0.005000,0.001000,-0.003000,-0.013000,0.126000,0.007087,0.474862,-0.950906,-0.288490,-0.604776,-0.034504,static_pose,1
2.6049,0.000000,0.349066,-0.698132,0.523599,-0.349066,0.000000,0.000000,0.354000,-0.705000,0.523000,-0.356000,0.000000,-0.001000,0.005000,0.001000,-0.003000,-0.013000,0.126000,0.007087,0.474862,-0.950906,-0.288490,-0.604776,-0.034504,static_pose,1
